word,video_type,speaker_gender,listener_gender,file_name,folder_name
ABOUT-NUMBER,n,w,m,G23n.eaf,G23+24n_wmw
ABOUT-NUMBER,n,w,w,G16n.eaf,G15+16n_ww
ABOUT-NUMBER,n,w,w,G16n.eaf,G15+16n_ww
ABOUT-NUMBER/AREA,n,w,m,G17n.eaf,G17+18n_wmw
ABOUT-NUMBER/AREA,n,w,m,G17n.eaf,G17+18n_wmw
ABOUT-NUMBER/AREA,n,w,m,G17n.eaf,G17+18n_wmw
ABOUT-NUMBER/AREA,n,w,m,G17n.eaf,G17+18n_wmw
ACCEPT,c,m,m,BM19c.eaf,BM19+20c_mm
ACCEPT,c,m,m,BM20c.eaf,BM19+20c_mm
ACCEPT,c,m,m,BM20c.eaf,BM19+20c_mm
ACCEPT,c,w,w,L3637c.eaf,L36+37c_ww
ACCEPT,n,m,m,G7n.eaf,G7+8n_mm
ACCEPT,n,m,m,G7n.eaf,G7+8n_mm
ACCESS,c,m,w,L5c.eaf,L5+6c_mw
ACCESS,c,m,w,L5c.eaf,L5+6c_mw
ACCESS,c,m,w,M1c.eaf,M1+2c_mw
ACCESS,c,w,w,BL9c.eaf,BL9+10c_ww
ACCESS,c,w,w,BM23c.eaf,BM23+24c_ww
ACCOMMODATION,c,m,w,BM15c.eaf,BM15+16c_mw
ACCOMMODATION,c,m,w,BM15c.eaf,BM15+16c_mw
ACCOMMODATION,c,w,m,BL16c.eaf,BL15+16c_mw
ACCOMMODATION,c,w,m,M2c.eaf,M1+2c_mw
ACCOMMODATION,c,w,w,BM13c.eaf,BM13+14c_ww
ACCOMMODATION,c,w,w,BM13c.eaf,BM13+14c_ww
ACCOMMODATION,c,w,w,BM13c.eaf,BM13+14c_ww
ACCOMMODATION,c,w,w,BM13c.eaf,BM13+14c_ww
ACCOMMODATION,c,w,w,BM13c.eaf,BM13+14c_ww
ACCOMMODATION,c,w,w,BM13c.eaf,BM13+14c_ww
ACCOMMODATION,c,w,w,BM2c.eaf,BM1+2c_ww
ACCOMMODATION,c,w,w,BM2c.eaf,BM1+2c_ww
ACCOMMODATION,c,w,w,L22c.eaf,L21+22c_ww
ACCOMMODATION,c,w,w,M15c.eaf,M15+16c_ww
ACCOMMODATION,c,w,w,M27c.eaf,M25+26c_ww
ACCOMMODATION,c,w,w,M9c.eaf,M25+26c_ww
ACCOMMODATION,c,w,w,M9c.eaf,M25+26c_ww
ACCOMMODATION,c,w,w,M9c.eaf,M25+26c_ww
ACCOMMODATION(FALSE-START),c,w,w,BM13c.eaf,BM13+14c_ww
ACCOMMODATION(FALSE-START),c,w,w,M27c.eaf,M25+26c_ww
ACCOMODATION/BEDROOM,c,w,w,M28c.eaf,M25+26c_ww
ACHIEVE
,c,m,w,BM15c.eaf,BM15+16c_mw
ACHIEVE,c,w,w,M910c.eaf,M25+26c_ww
ACHIEVE,c,w,w,M910c.eaf,M25+26c_ww
ACT,c,m,m,BL21c.eaf,BL21+22c_mm
ACT,c,m,m,BL21c.eaf,BL21+22c_mm
ACT,c,w,w,L4c.eaf,L3+4c_ww
ACT,c,w,w,L4c.eaf,L3+4c_ww
ACT02,c,m,m,L8c.eaf,L7+8c_mm
ACT02,c,m,m,L8c.eaf,L7+8c_mm
ACT2,c,m,m,BL22c.eaf,BL21+22c_mm
ACT2,c,m,m,BL22c.eaf,BL21+22c_mm
ACT2,c,m,m,BL22c.eaf,BL21+22c_mm
ACT2,c,m,m,BL22c.eaf,BL21+22c_mm
ACT2,c,m,m,BL22c.eaf,BL21+22c_mm
ACT2,c,m,m,BL22c.eaf,BL21+22c_mm
ACT2,c,w,w,BL23c.eaf,BL23+24c_ww
ACTIVITY,c,w,w,BM2c.eaf,BM1+2c_ww
ACTIVITY,c,w,w,L3c.eaf,L3+4c_ww
ACTIVITY,c,w,w,L3c.eaf,L3+4c_ww
ADD,c,m,m,BL5c.eaf,BL5+6c_mm
ADD,c,m,m,BL6c.eaf,BL5+6c_mm
ADD,c,m,m,BL6c.eaf,BL5+6c_mm
ADD,c,w,m,L29c.eaf,L28+29c_mw
ADD,c,w,m,L29c.eaf,L28+29c_mw
ADD,c,w,w,BL24c.eaf,BL23+24c_ww
ADD,c,w,w,BM14c.eaf,BM13+14c_ww
ADD,c,w,w,L21c.eaf,L21+22c_ww
ADD,c,w,w,L21c.eaf,L21+22c_ww
ADD,c,w,w,L21c.eaf,L21+22c_ww
ADD,c,w,w,L21c.eaf,L21+22c_ww
ADD,c,w,w,L21c.eaf,L21+22c_ww
ADD,c,w,w,L21c.eaf,L21+22c_ww
ADD,c,w,w,M29c.eaf,M25+26c_ww
ADD,c,w,w,M29c.eaf,M25+26c_ww
ADD,c,w,w,M29c.eaf,M25+26c_ww
ADD TO SIGNBANK(TYPETALK),c,w,m,L18c.eaf,L17+18c_mw
ADD TO SIGNBANK(TYPETALK),c,w,m,L18c.eaf,L17+18c_mw
ADD-T0-SIGNBANK(WAIT2),n,w,m,BF4n.eaf,BF3+4n_mwm
ADD-TO- SIGNBANK(ICE-SKATING2),n,m,w,G13n.eaf,G13+14n_mwm
ADD-TO-SIGBANK(DOLPHIN),c,m,m,L19c.eaf,L19+20c_mm
ADD-TO-SIGN-BANK(HOLIDAY5),n,m,m,G2n.eaf,G1+2n_mm
ADD-TO-SIGNBANK,c,m,m,BM19c.eaf,BM19+20c_mm
ADD-TO-SIGNBANK,c,m,m,L10c.eaf,L9+10c_mm
ADD-TO-SIGNBANK,c,m,m,L10c.eaf,L9+10c_mm
ADD-TO-SIGNBANK,c,m,m,L10c.eaf,L9+10c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK,c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK(ABOUT-NUMBER2),n,m,m,BF22n.eaf,BF21+22n_mm
ADD-TO-SIGNBANK(ABOUT-NUMBER2),n,m,m,BF22n.eaf,BF21+22n_mm
ADD-TO-SIGNBANK(ABOUT-NUMBER2),n,m,m,BF22n.eaf,BF21+22n_mm
ADD-TO-SIGNBANK(ABOUT-NUMBER2),n,m,m,BF22n.eaf,BF21+22n_mm
ADD-TO-SIGNBANK(ABOUT3),n,w,w,G10n.eaf,G9+10n_ww
ADD-TO-SIGNBANK(ABOUT3),n,w,w,G10n.eaf,G9+10n_ww
ADD-TO-SIGNBANK(ADORE),n,w,w,G5n.eaf,G5+6n_ww
ADD-TO-SIGNBANK(ADORE),n,w,w,G5n.eaf,G5+6n_ww
ADD-TO-SIGNBANK(AGE02-TWO,n,m,w,BF14n.eaf,BF13+14n_wmw
ADD-TO-SIGNBANK(AGE02-TWO),n,m,w,BF14n.eaf,BF13+14n_wmw
ADD-TO-SIGNBANK(AGE2),n,m,w,BF23n.eaf,BF23+24n_mwm
ADD-TO-SIGNBANK(AGE2)-THREE,n,m,w,BF23n.eaf,BF23+24n_mwm
ADD-TO-SIGNBANK(AGE2)-THREE,n,w,m,BF13n.eaf,BF13+14n_wmw
ADD-TO-SIGNBANK(AGE2)-TWELVE05,n,m,w,BF23n.eaf,BF23+24n_mwm
ADD-TO-SIGNBANK(AGE2)-TWO,n,w,m,BF13n.eaf,BF13+14n_wmw
ADD-TO-SIGNBANK(AND),c,w,w,M910c.eaf,M25+26c_ww
ADD-TO-SIGNBANK(AND4),n,w,w,BF19n.eaf,BF19+20n_ww
ADD-TO-SIGNBANK(AND4),n,w,w,BF20n.eaf,BF19+20n_ww
ADD-TO-SIGNBANK(AND4),n,w,w,BF20n.eaf,BF19+20n_ww
ADD-TO-SIGNBANK(ANIMAL),c,m,m,L3435c.eaf,L34+35c_mm
ADD-TO-SIGNBANK(ANIMAL),c,m,m,L3435c.eaf,L34+35c_mm
ADD-TO-SIGNBANK(APRIL),c,w,m,L29c.eaf,L28+29c_mw
ADD-TO-SIGNBANK(APRIL2),c,w,m,L29c.eaf,L28+29c_mw
ADD-TO-SIGNBANK(ARRANGE2),c,w,w,M16c.eaf,M15+16c_ww
ADD-TO-SIGNBANK(ASK2),n,m,w,BF8n.eaf,BF7+8n_wmw
ADD-TO-SIGNBANK(AUGUST),c,w,m,L29c.eaf,L28+29c_mw
ADD-TO-SIGNBANK(AUNT2),n,m,w,G24n.eaf,G23+24n_wmw
ADD-TO-SIGNBANK(AUNT2),n,m,w,G24n.eaf,G23+24n_wmw
ADD-TO-SIGNBANK(AUNT2),n,m,w,G24n.eaf,G23+24n_wmw
ADD-TO-SIGNBANK(BEAR2),n,m,m,G8n.eaf,G7+8n_mm
ADD-TO-SIGNBANK(BEAR2),n,m,m,G8n.eaf,G7+8n_mm
ADD-TO-SIGNBANK(BEAT-UP),c,w,w,L27c.eaf,L27+11c_ww
ADD-TO-SIGNBANK(BEAT-UP),c,w,w,L3c.eaf,L3+4c_ww
ADD-TO-SIGNBANK(BEAT-UP),c,w,w,L3c.eaf,L3+4c_ww
ADD-TO-SIGNBANK(BEFORE4),n,m,w,BF12n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(BEFORE4),n,m,w,BF12n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(BEFORE4),n,m,w,BF12n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(BEFORE4),n,m,w,BF12n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(BEFORE4),n,m,w,BF12n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(BEFORE4),n,m,w,BF12n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(BEFORE4),n,m,w,BF12n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(BEFORE4),n,m,w,BF12n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(BEFORE4),n,m,w,BF12n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(BEFORE4),n,w,m,BF11n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(BEFORE4),n,w,m,BF11n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(BEFORE4),n,w,w,BF19n.eaf,BF19+20n_ww
ADD-TO-SIGNBANK(BEFORE4),n,w,w,BF19n.eaf,BF19+20n_ww
ADD-TO-SIGNBANK(BEFORE4)(FALSE-START),n,w,w,BF19n.eaf,BF19+20n_ww
ADD-TO-SIGNBANK(BEFORE4)(FALSE-START),n,w,w,BF19n.eaf,BF19+20n_ww
ADD-TO-SIGNBANK(BEOFRE3),n,m,w,BF12n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(BICYCLE2),c,w,w,M29c.eaf,M25+26c_ww
ADD-TO-SIGNBANK(BICYCLE2)/CLM:BICYCLE-MOVE,c,w,w,M29c.eaf,M25+26c_ww
ADD-TO-SIGNBANK(BILLION),c,w,w,L27c.eaf,L27+11c_ww
ADD-TO-SIGNBANK(BILLION),c,w,w,L27c.eaf,L27+11c_ww
ADD-TO-SIGNBANK(BLONDE),c,m,m,L3435c.eaf,L34+35c_mm
ADD-TO-SIGNBANK(BLONDE),c,m,m,L3435c.eaf,L34+35c_mm
ADD-TO-SIGNBANK(BOARD),n,w,m,BF17n.eaf,BF17+18n_wmw
ADD-TO-SIGNBANK(BOARD),n,w,m,BF17n.eaf,BF17+18n_wmw
ADD-TO-SIGNBANK(BOARD),n,w,w,BF19n.eaf,BF19+20n_ww
ADD-TO-SIGNBANK(BOARD),n,w,w,BF19n.eaf,BF19+20n_ww
ADD-TO-SIGNBANK(BOTTLE2),n,w,m,G12n.eaf,G11+12n_mwm
ADD-TO-SIGNBANK(BOTTLE2),n,w,m,G12n.eaf,G11+12n_mwm
ADD-TO-SIGNBANK(BOY3),n,m,m,G1n.eaf,G1+2n_mm
ADD-TO-SIGNBANK(BRIGHT),c,m,m,L26c.eaf,L25+26c_mm
ADD-TO-SIGNBANK(BUSH),n,m,w,G11n.eaf,G11+12n_mwm
ADD-TO-SIGNBANK(BUSH),n,m,w,G11n.eaf,G11+12n_mwm
ADD-TO-SIGNBANK(BUT2),n,m,m,G8n.eaf,G7+8n_mm
ADD-TO-SIGNBANK(BUT2),n,m,m,G8n.eaf,G7+8n_mm
ADD-TO-SIGNBANK(BUT2),n,w,m,BF17n.eaf,BF17+18n_wmw
ADD-TO-SIGNBANK(BUT2),n,w,m,BF17n.eaf,BF17+18n_wmw
ADD-TO-SIGNBANK(BUT2),n,w,m,BF9n.eaf,BF9+10n_wmw
ADD-TO-SIGNBANK(BUT2),n,w,m,BF9n.eaf,BF9+10n_wmw
ADD-TO-SIGNBANK(BUT2),n,w,w,BF20n.eaf,BF19+20n_ww
ADD-TO-SIGNBANK(BUT2),n,w,w,BF20n.eaf,BF19+20n_ww
ADD-TO-SIGNBANK(BUT2)/FS:,n,m,w,G11n.eaf,G11+12n_mwm
ADD-TO-SIGNBANK(BUT2)/FS:,n,m,w,G11n.eaf,G11+12n_mwm
ADD-TO-SIGNBANK(CAESAREAN),n,m,m,G7n.eaf,G7+8n_mm
ADD-TO-SIGNBANK(CAN-NOT2),n,w,m,BF4n.eaf,BF3+4n_mwm
ADD-TO-SIGNBANK(CARE-NOT),n,m,w,BF12n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(CAT3),n,w,m,BF7n.eaf,BF7+8n_wmw
ADD-TO-SIGNBANK(CAT3),n,w,m,BF7n.eaf,BF7+8n_wmw
ADD-TO-SIGNBANK(CAT3),n,w,m,BF7n.eaf,BF7+8n_wmw
ADD-TO-SIGNBANK(CHALK),c,m,m,L19c.eaf,L19+20c_mm
ADD-TO-SIGNBANK(CHALK),c,m,m,L19c.eaf,L19+20c_mm
ADD-TO-SIGNBANK(CHALK),c,m,m,L19c.eaf,L19+20c_mm
ADD-TO-SIGNBANK(CHALK),c,m,m,L19c.eaf,L19+20c_mm
ADD-TO-SIGNBANK(CHALK),c,m,m,L20c.eaf,L19+20c_mm
ADD-TO-SIGNBANK(CHARACTER),c,m,w,L5c.eaf,L5+6c_mw
ADD-TO-SIGNBANK(CHOCOLATE2),c,w,m,L29c.eaf,L28+29c_mw
ADD-TO-SIGNBANK(CHOCOLATE3),c,w,m,L29c.eaf,L28+29c_mw
ADD-TO-SIGNBANK(CHRISTMAS4),n,w,m,G12n.eaf,G11+12n_mwm
ADD-TO-SIGNBANK(CHRISTMAS4),n,w,m,G12n.eaf,G11+12n_mwm
ADD-TO-SIGNBANK(CITY),c,m,m,L23c.eaf,L23+24c_mm
ADD-TO-SIGNBANK(CITY),c,m,m,L24c.eaf,L23+24c_mm
ADD-TO-SIGNBANK(CLASS),c,w,m,M12c.eaf,M11+12c_mw
ADD-TO-SIGNBANK(CLIP),c,w,m,L3233c.eaf,L32+33c_mw
ADD-TO-SIGNBANK(CLOSE-SHUTc),n,w,m,BF24n.eaf,BF23+24n_mwm
ADD-TO-SIGNBANK(CLOSE-SHUTc),n,w,m,BF24n.eaf,BF23+24n_mwm
ADD-TO-SIGNBANK(CLOSE-SHUTc),n,w,m,BF24n.eaf,BF23+24n_mwm
ADD-TO-SIGNBANK(CLOSE-SHUTc),n,w,m,BF24n.eaf,BF23+24n_mwm
ADD-TO-SIGNBANK(COLLAPSE),n,w,m,BF13n.eaf,BF13+14n_wmw
ADD-TO-SIGNBANK(COLLAPSE),n,w,m,BF13n.eaf,BF13+14n_wmw
ADD-TO-SIGNBANK(COLOURb),c,m,m,L23c.eaf,L23+24c_mm
ADD-TO-SIGNBANK(COLOURb),c,m,m,L24c.eaf,L23+24c_mm
ADD-TO-SIGNBANK(COLOURb),c,w,w,BM22c.eaf,BM21+22c_ww
ADD-TO-SIGNBANK(COME-ON),c,m,m,BL5c.eaf,BL5+6c_mm
ADD-TO-SIGNBANK(COME-ON),c,m,w,M11c.eaf,M11+12c_mw
ADD-TO-SIGNBANK(COME-ON),c,m,w,M1c.eaf,M1+2c_mw
ADD-TO-SIGNBANK(COME-ON),c,w,m,BL1718c.eaf,BL17+18c_mw
ADD-TO-SIGNBANK(COME-ON),c,w,m,M2c.eaf,M1+2c_mw
ADD-TO-SIGNBANK(COME-ON),c,w,m,M2c.eaf,M1+2c_mw
ADD-TO-SIGNBANK(COME-ON),c,w,w,M28c.eaf,M25+26c_ww
ADD-TO-SIGNBANK(COMMUNICATION-BREAKDOWN),n,w,m,G25n.eaf,G25+26n_wmw
ADD-TO-SIGNBANK(COMMUNICATION-BREAKDOWN),n,w,m,G25n.eaf,G25+26n_wmw
ADD-TO-SIGNBANK(CONFIDENTIAL),c,w,w,L27c.eaf,L27+11c_ww
ADD-TO-SIGNBANK(CONFIDENTIAL),c,w,w,L27c.eaf,L27+11c_ww
ADD-TO-SIGNBANK(CONFIDENTIAL),c,w,w,L27c.eaf,L27+11c_ww
ADD-TO-SIGNBANK(CONFUSE),c,w,w,M29c.eaf,M25+26c_ww
ADD-TO-SIGNBANK(CONFUSE2),n,w,w,G9n.eaf,G9+10n_ww
ADD-TO-SIGNBANK(CONFUSE2),n,w,w,G9n.eaf,G9+10n_ww
ADD-TO-SIGNBANK(CONTRACTIONS),n,m,w,G24n.eaf,G23+24n_wmw
ADD-TO-SIGNBANK(CONTRACTIONS),n,m,w,G24n.eaf,G23+24n_wmw
ADD-TO-SIGNBANK(COURTING),n,m,w,BF12n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(COURTING),n,m,w,BF12n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(CRANE),c,m,m,L3435c.eaf,L34+35c_mm
ADD-TO-SIGNBANK(CREDIT-CARD),c,w,m,L18c.eaf,L17+18c_mw
ADD-TO-SIGNBANK(CREDIT-CARD),c,w,m,L18c.eaf,L17+18c_mw
ADD-TO-SIGNBANK(CUBS),c,m,m,L25c.eaf,L25+26c_mm
ADD-TO-SIGNBANK(CUBS),c,m,m,L25c.eaf,L25+26c_mm
ADD-TO-SIGNBANK(CUBS),c,m,m,L25c.eaf,L25+26c_mm
ADD-TO-SIGNBANK(CZECH-REPUBLIC),n,m,m,G1n.eaf,G1+2n_mm
ADD-TO-SIGNBANK(DEAF),n,w,m,G22n.eaf,G21+22n_mwm
ADD-TO-SIGNBANK(DEAF),n,w,m,G22n.eaf,G21+22n_mwm
ADD-TO-SIGNBANK(DEAF),n,w,m,G22n.eaf,G21+22n_mwm
ADD-TO-SIGNBANK(DEAF),n,w,m,G22n.eaf,G21+22n_mwm
ADD-TO-SIGNBANK(DECEMBER2),c,w,m,L29c.eaf,L28+29c_mw
ADD-TO-SIGNBANK(DELIVER),c,m,m,L20c.eaf,L19+20c_mm
ADD-TO-SIGNBANK(DELIVER),c,m,m,L20c.eaf,L19+20c_mm
ADD-TO-SIGNBANK(DELIVER),c,m,m,L25c.eaf,L25+26c_mm
ADD-TO-SIGNBANK(DELIVER),c,m,m,L25c.eaf,L25+26c_mm
ADD-TO-SIGNBANK(DELIVER),c,m,m,L25c.eaf,L25+26c_mm
ADD-TO-SIGNBANK(DELIVER),c,m,m,L26c.eaf,L25+26c_mm
ADD-TO-SIGNBANK(DEPEND5),c,m,w,BM15c.eaf,BM15+16c_mw
ADD-TO-SIGNBANK(DEPRESSED2),n,w,w,G9n.eaf,G9+10n_ww
ADD-TO-SIGNBANK(DEPRESSED2),n,w,w,G9n.eaf,G9+10n_ww
ADD-TO-SIGNBANK(DISABLED5),n,w,m,BF9n.eaf,BF9+10n_wmw
ADD-TO-SIGNBANK(DISABLED5),n,w,m,BF9n.eaf,BF9+10n_wmw
ADD-TO-SIGNBANK(DISABLED5),n,w,m,BF9n.eaf,BF9+10n_wmw
ADD-TO-SIGNBANK(DISABLED5),n,w,m,BF9n.eaf,BF9+10n_wmw
ADD-TO-SIGNBANK(DOLPHIN),c,m,m,L19c.eaf,L19+20c_mm
ADD-TO-SIGNBANK(DOLPHIN),c,m,m,L19c.eaf,L19+20c_mm
ADD-TO-SIGNBANK(DOLPHIN),c,m,m,L19c.eaf,L19+20c_mm
ADD-TO-SIGNBANK(DOUBLE),c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK(DOUBLE),c,m,m,L8c.eaf,L7+8c_mm
ADD-TO-SIGNBANK(DRIP),n,w,m,BF24n.eaf,BF23+24n_mwm
ADD-TO-SIGNBANK(ECG/ELECTRODES)/G:CA,n,w,w,G9n.eaf,G9+10n_ww
ADD-TO-SIGNBANK(ECG/ELECTRODES)/G:CA,n,w,w,G9n.eaf,G9+10n_ww
ADD-TO-SIGNBANK(EDINBURGH),n,w,m,G17n.eaf,G17+18n_wmw
ADD-TO-SIGNBANK(EDINBURGH),n,w,m,G17n.eaf,G17+18n_wmw
ADD-TO-SIGNBANK(EDINBURGH),n,w,m,G17n.eaf,G17+18n_wmw
ADD-TO-SIGNBANK(EDINBURGH),n,w,m,G17n.eaf,G17+18n_wmw
ADD-TO-SIGNBANK(EDINBURGH),n,w,m,G17n.eaf,G17+18n_wmw
ADD-TO-SIGNBANK(EDINBURGH),n,w,m,G17n.eaf,G17+18n_wmw
ADD-TO-SIGNBANK(EGYPT3),n,m,w,BF18n.eaf,BF17+18n_wmw
ADD-TO-SIGNBANK(EGYPT3),n,m,w,BF18n.eaf,BF17+18n_wmw
ADD-TO-SIGNBANK(EGYPT3),n,m,w,BF18n.eaf,BF17+18n_wmw
ADD-TO-SIGNBANK(EIGHTEEN5),n,m,w,BF16n.eaf,BF15+16n_wmw
ADD-TO-SIGNBANK(EIGHTEEN5),n,m,w,BF23n.eaf,BF23+24n_mwm
ADD-TO-SIGNBANK(ELECTRICITY3),n,m,m,G19n.eaf,G19+20n_mm
ADD-TO-SIGNBANK(ELECTRICITY3),n,m,m,G19n.eaf,G19+20n_mm
ADD-TO-SIGNBANK(ELEVEN),c,w,w,M29c.eaf,M25+26c_ww
ADD-TO-SIGNBANK(ELEVEN),c,w,w,M29c.eaf,M25+26c_ww
ADD-TO-SIGNBANK(ETHNIC),c,w,m,M2c.eaf,M1+2c_mw
ADD-TO-SIGNBANK(EXCITED2),n,m,w,BF10n.eaf,BF9+10n_wmw
ADD-TO-SIGNBANK(EXCITED2),n,m,w,BF10n.eaf,BF9+10n_wmw
ADD-TO-SIGNBANK(EXCITED2),n,m,w,BF10n.eaf,BF9+10n_wmw
ADD-TO-SIGNBANK(EXCITED2),n,m,w,BF10n.eaf,BF9+10n_wmw
ADD-TO-SIGNBANK(EXPRESSION),n,m,m,G8n.eaf,G7+8n_mm
ADD-TO-SIGNBANK(EXPRESSION),n,m,m,G8n.eaf,G7+8n_mm
ADD-TO-SIGNBANK(FACE-LIFT),c,w,w,L22c.eaf,L21+22c_ww
ADD-TO-SIGNBANK(FACE-LIFT),c,w,w,L22c.eaf,L21+22c_ww
ADD-TO-SIGNBANK(FACELIFT),c,w,w,L22c.eaf,L21+22c_ww
ADD-TO-SIGNBANK(FACELIFT),c,w,w,L22c.eaf,L21+22c_ww
ADD-TO-SIGNBANK(FACELIFT),c,w,w,L22c.eaf,L21+22c_ww
ADD-TO-SIGNBANK(FACELIFT),c,w,w,L22c.eaf,L21+22c_ww
ADD-TO-SIGNBANK(FARM3),n,m,w,BF12n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(FARM3),n,m,w,BF14n.eaf,BF13+14n_wmw
ADD-TO-SIGNBANK(FARM3),n,m,w,BF14n.eaf,BF13+14n_wmw
ADD-TO-SIGNBANK(FARM3),n,w,w,BF19n.eaf,BF19+20n_ww
ADD-TO-SIGNBANK(FEBRUARY),c,w,m,L29c.eaf,L28+29c_mw
ADD-TO-SIGNBANK(FEBRUARY2),c,w,m,L29c.eaf,L28+29c_mw
ADD-TO-SIGNBANK(FOOL),c,w,m,M12c.eaf,M11+12c_mw
ADD-TO-SIGNBANK(FOOTBALL),c,w,w,M9c.eaf,M25+26c_ww
ADD-TO-SIGNBANK(FOOTBALL),c,w,w,M9c.eaf,M25+26c_ww
ADD-TO-SIGNBANK(FOOTBALL),c,w,w,M9c.eaf,M25+26c_ww
ADD-TO-SIGNBANK(FORGET2b),n,m,w,BF8n.eaf,BF7+8n_wmw
ADD-TO-SIGNBANK(FOURPENCE),c,w,w,M29c.eaf,M25+26c_ww
ADD-TO-SIGNBANK(FRIDAY2b),n,m,w,G13n.eaf,G13+14n_mwm
ADD-TO-SIGNBANK(FRIDAY2b),n,w,w,G15n.eaf,G15+16n_ww
ADD-TO-SIGNBANK(FRIDAY3),c,w,m,L29c.eaf,L28+29c_mw
ADD-TO-SIGNBANK(FRIDAY5),n,m,m,BF22n.eaf,BF21+22n_mm
ADD-TO-SIGNBANK(FRIDAY5),n,m,m,BF22n.eaf,BF21+22n_mm
ADD-TO-SIGNBANK(FRIEND),c,w,w,M910c.eaf,M25+26c_ww
ADD-TO-SIGNBANK(FROM),c,w,w,M29c.eaf,M25+26c_ww
ADD-TO-SIGNBANK(FROM),c,w,w,M29c.eaf,M25+26c_ww
ADD-TO-SIGNBANK(FROM3),n,m,w,BF12n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(FROM3),n,m,w,BF12n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(FROM3),n,w,w,BF20n.eaf,BF19+20n_ww
ADD-TO-SIGNBANK(FROM3),n,w,w,BF20n.eaf,BF19+20n_ww
ADD-TO-SIGNBANK(FULL-STOP),n,m,w,G3n.eaf,G3+4n_mwm
ADD-TO-SIGNBANK(G:ANYWAYS),n,m,w,G24n.eaf,G23+24n_wmw
ADD-TO-SIGNBANK(G:ERM4),n,w,m,BF13n.eaf,BF13+14n_wmw
ADD-TO-SIGNBANK(G:GIGGLE),n,m,w,BF16n.eaf,BF15+16n_wmw
ADD-TO-SIGNBANK(G:GIVE-THE-ELBOW),c,w,m,L18c.eaf,L17+18c_mw
ADD-TO-SIGNBANK(G:OH-MY-GOD),n,w,m,BF11n.eaf,BF11+12n_wmw
ADD-TO-SIGNBANK(G:OVER-TO-YOU),n,m,w,BF6n.eaf,BF5+6n_wmw
ADD-TO-SIGNBANK(G:OVER-TO-YOU),n,m,w,BF6n.eaf,BF5+6n_wmw
ADD-TO-SIGNBANK(G:REARING-TO-GO),n,m,w,BF16n.eaf,BF15+16n_wmw
ADD-TO-SIGNBANK(GARDEN2),n,m,w,BF8n.eaf,BF7+8n_wmw
ADD-TO-SIGNBANK(GET-INVOLVED),c,w,m,L3233c.eaf,L32+33c_mw
ADD-TO-SIGNBANK(GREEDY4),c,w,m,L29c.eaf,L28+29c_mw
ADD-TO-SIGNBANK(GREEDY4),c,w,m,L29c.eaf,L28+29c_mw
ADD-TO-SIGNBANK(GROUP02,n,w,w,BF20n.eaf,BF19+20n_ww
ADD-TO-SIGNBANK(GROUP02),n,w,w,BF20n.eaf,BF19+20n_ww
