duration,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
72.5,0,0,0.48954825,0.3580825,0,0.32259525,0,0,0,0.541405,0,0,0.45687025,0,0,0,0.5,0,0,0
62.25,0.26032475,0.3937805,0,0.2609585,0,0.259393,0,0,0,0,0,0.29463725,0,0,0,0,0,0,0,0
13.9375,0.3095825,0.70369775,0,0,0,0,0,0.663623,0.8472185,0,0,0.850587,0.96340925,0,1,0.25,1,0.5,0,1
27.75,0,0,0.872123,0,0,0,0,0,0.273939,0.153554,0,0.2543565,0.69196925,0,0.5,0,0,0,0,0
12.1304347826087,0.2545875,0.570954,0,0,0,0.551278,0.523795,0.644868,0.758947,0,0,0,1.12415,0,0,0.5,1,0.5,0,1
7.25,0,0,0,0,0,0.36744025,0.128834,0,0.78078425,0.179276,0,0.7542815,0.65319,0,0,1,0,0.5,0,0
9.33333333333333,0.8516345,1.21518,1.30185,0,0,0,0,0,0.903184,0.6637465,0,0,0,0,1,0,1,1,0,0
47,0,0.504705,0,0.311376,0,0.63743,0,0,0.3440225,0.52743,0,0,0.2766505,0,0.5,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.2,1.0748735,0.2690185,0,0.781404,0,0.520954,0,0,0,0,0,0,2.13393,0.500485,1,0,0.5,1,0,1
16.5555555555556,0,0,0,0,0,0,0,0,0,0,0.521773,0.5990145,0.667633,0,0,0,1,0,0,0
26,0.9264415,0,0,0,0,1.12801,0,0,0.769818,0,0,0.253864,0,0,0,0,1,1,0,1
109,0,0,1.72828,0,1.07563,0.827478,0.889854,1.50059,1.4556,0,0,0,0.816739,0,0,1,0,0,0,0
18.6666666666667,0.5396925,0.777305,1.861925,0,0,0,0,0,0,0,0,1.106505,0,0,0.5,0,0,1,0,0.5
109,0,0,1.04161,0,0,0.72566,0,0.769046,0.506118,0,0,0,0.993399,0,0,1,0,0,0,0
5.33333333333333,0,1.1966,0,0,0,0,0.81543,0,1.029295,0.814824,0.5409945,0.470139,1.172275,0,1,0,1,1,0,0.5
59.5,0.28285775,0.8915625,0.7114025,0.35199675,0.461254,0.577115,0.663305,0.38147275,0.9317025,0.428948,0.38631975,0.3285145,0.63047625,0,0.5,0.5,0.5,1,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,1.25259,1.50548,2.519235,0.595366,0,1.402565,0,0,0,0.254968,0.6570295,0.673379,0,0,1,0,1,1,0,0
9.05882352941176,0,0.56399,0,0,0,0.699504,0.55079,0.6279685,0.6503885,0,0,0,1.24766,0,0,1,0,0.5,0,0
10.6666666666667,0.79184,0.856697,0,0,0.297523,0.726165,0.3719675,0.8199475,1.069655,0,0,0.887795,1.28774,0.307869,0,0.5,0,0.5,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,0,0,0.3228595,0,0,0,0,0,0,0,0.2821075,1.863975,0.866092,0.7130905,1,0,0.5,0.5,0,0
15.4285714285714,0.2827445,0.5520745,0.5627485,0,0,0,0,0.703817,0.905865,0,0.603713,0,1.14203,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0.2973255,0,0,0.642143,1.494275,0,0,1,0,1,0,0
17,0.8472165,1.0955215,0.620251,0,0.3068275,0.845435,0.3587215,0,0.6901855,0,0.4334285,0,0.4499345,0,0,0.5,0.5,0.5,0,0
9.63636363636364,0,0.2967245,0,0.274798,0.872648,0,0.951412,1.15734,0.973384,0,0,0.890288,0.8225375,0,0,1,0,0,0,0
20.3333333333333,0,0,0.848132,0,0,1.1441045,0.728519,0.6073,1.15007,0.629955,0,0.57242,1.17698,0,0,0,1,1,0,1
10.1304347826087,0.592224,0.823453,0.263547,0,0,0.393624,0,0.731259,0.429658,0,0,0.6406015,0.925293,0,0,0,0,0,0,0
12.4615384615385,0.6438985,0,0.532846,0.5309085,0,0.456977,0.25846,0.584745,0.617785,0.741437,0.361637,0.57324,1.107455,0,0,0,1,0,0,0
27.3333333333333,0,0.659951,0,0,0,0,0,0.677718,0,0,0,0,0,0,1,0,0,1,0,0
5.33333333333333,1.28286,0,0.555744,0.346774,0,0.635359,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15.6666666666667,1.27564,1.12022,0,0.668881,0,0,0,0,0,0,0,0,0.4675265,0,1,0,0,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84,0,0,0.582051,0,0,1.09157,0,0,0,0,0,1.0113365,2.80807,0,0,0,1,1,0,0
22,0.726255,0,0.596122,0,0,0.9453045,0,0.5833465,0,0,0,0.559567,1.505475,0,0,1,0,0.5,0,0
18.5,0.462281,0.3653525,0.6984045,0,0,0.611535,0,0.328178,0.679815,0.339922,0,1.5299265,0.76676175,0,1,0,1,1,0,0
45.2,0.7159135,0,0,0,0,0,0,0,0,0,0,0,0.255964,0,0,0,0,1,0,0
10.6666666666667,0.605566,0.83187,0,0,0,0.2614315,0.601503,0.9478155,0.774339,0,0,0.6158025,0.998349,0,1,0,1,0,0,0
109,0,0,0,0,0,0,0,0,0,1.21497,0,0,0,0,0,0,1,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.1666666666667,0.324259,0,1.08548,0,0,0.22374075,0,0,0,0.3018125,0,0.63529325,1.0046175,0,0.5,0,0.5,0.25,0,0.5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,0.292581,1.76261,1.79476,0,0,0.3177845,0.5552655,0,0.2841595,0,0,1.499655,0.3932485,0.6011605,1,1,0,1,0,0
26.6666666666667,0.986876,2.22708,0.34966,1.53183,0,0.3443655,0,0,0.756898,0,1.0839,2.24123,0,0,0,0,0.5,1,0,0
19.4,0,0,0,0,0,0,0,0.2746805,0,0.2905365,0,0,1.18439,0,0,0,1,0,0,0
23.6666666666667,0.5127295,0,0.3272295,0,0,0.303153,0.274886,0.706772,0.456884,0,0,0.43272875,1.02821175,0,0,0,0,0.5,0,0
12.75,0.7149445,1.5238625,1.720675,0,0,0.49817575,0,0,0.2788065,0,0.58964,0.615775,0.7396855,0,1,0.5,1,1,0,0
5,1.19256,0.893428,0,0.838469,0,0,0,0,0,0.540996,0,1.4356,0,0,0,0,0,1,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,0.8626355,0.7481845,0.533281,0,1.112815,1.445215,1.3313,1.464285,1.167585,0,0,0,1.67388,0,0,1,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.75,0.92996575,0.610845,0.33568175,0.265632,0,0,0,0.59057725,0,0.75705675,0,0.8127235,2.7008325,0,0.25,0,0.5,0.25,0,0
3,3.22128,2.39328,2.32485,0,0,0,0,0.677417,0.988542,1.4271,1.37764,0,0,0,0.5,0,1,0,0,0
33,0,0,0.663727,0,0,0.636582,0,0.722541,1.09984,0,0,0,0.94144,0,0,0,0,1,0,0
5,1.76243,2.22656,1.06087,0.833474,0,0.825529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.2,0.617036,0.3951225,0,0.750673,0,0.358197,0.348117,0,1.089482,0,0.608036,0.367664,0,0,0,0.5,0,0,0,0
77,0,0.568044,0,0,0,0.576584,0.650556,0.719572,1.21122,0.670487,0.577617,0,0.919354,0,0,0,1,1,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
